Timestamp,Open,High,Low,Close,Volume
2025-09-01 01:25:00,107987.36,108333.35,107987.36,108333.09,0.07455
2025-09-01 01:30:00,108332.88,108332.88,108002.95,108002.95,0.02159
2025-09-01 01:35:00,108002.95,108002.95,108002.95,108002.95,0.0
2025-09-01 01:40:00,108322.76,108322.76,108015.0,108015.0,0.00559
2025-09-01 01:45:00,108321.31,108411.71,108085.0,108085.74,0.08233
2025-09-01 01:50:00,108408.37,108408.37,108089.44,108089.48,0.00587
2025-09-01 01:55:00,108089.48,108089.48,108089.48,108089.48,0.0
2025-09-01 02:00:00,108379.15,108379.15,108379.15,108379.15,0.00092
2025-09-01 02:05:00,108038.63,108038.63,108038.63,108038.63,0.00021
2025-09-01 02:10:00,108000.03,108311.94,108000.0,108311.94,0.02828
2025-09-01 02:15:00,108094.94,108305.67,107823.69,107824.07,0.06734
2025-09-01 02:20:00,108216.26,108216.26,108123.22,108123.22,0.00014
2025-09-01 02:25:00,107800.0,107946.39,107576.92,107907.34,0.06713
2025-09-01 02:30:00,107557.39,107902.92,107552.86,107552.86,0.00343
2025-09-01 02:35:00,107882.26,107882.26,107880.34,107880.34,4e-05
2025-09-01 02:40:00,107552.16,107552.16,107519.09,107519.09,0.20328
2025-09-01 02:45:00,107519.15,107865.82,107502.54,107502.54,0.00301
2025-09-01 02:50:00,107847.08,107847.08,107486.89,107836.86,0.02208
2025-09-01 02:55:00,107827.48,107827.48,107826.95,107826.95,0.00816
2025-09-01 03:00:00,107825.76,107825.76,107474.66,107819.42,0.00403
2025-09-01 03:05:00,107819.16,107819.16,107818.65,107818.65,0.00214
2025-09-01 03:10:00,107500.8,107808.52,107500.8,107808.52,0.00088
2025-09-01 03:15:00,107807.13,107807.13,107803.45,107803.45,0.00019
2025-09-01 03:20:00,107500.0,107500.0,107500.0,107500.0,0.00279
2025-09-01 03:25:00,107474.43,107500.0,107350.0,107489.0,1.15371
2025-09-01 03:30:00,107489.0,107710.12,107489.0,107704.31,0.05768
2025-09-01 03:35:00,107358.49,107358.49,107358.49,107358.49,0.00226
2025-09-01 03:40:00,107361.67,107361.67,107361.67,107361.67,0.00634
2025-09-01 03:45:00,107364.5,107688.37,107364.5,107688.17,0.00035
2025-09-01 03:50:00,107682.57,107682.57,107681.99,107681.99,0.00381
2025-09-01 03:55:00,107681.51,107681.51,107382.91,107382.91,0.00626
2025-09-01 04:00:00,107817.38,107817.38,107813.17,107813.17,0.00118
2025-09-01 04:05:00,107806.13,107806.13,107806.13,107806.13,0.01669
2025-09-01 04:10:00,107805.17,107805.17,107406.15,107804.18,0.0352
2025-09-01 04:15:00,107804.18,107804.18,107804.18,107804.18,0.0
2025-09-01 04:20:00,107506.16,107506.16,107500.0,107500.0,0.00851
2025-09-01 04:25:00,107450.0,107745.98,107400.01,107400.01,0.00173
2025-09-01 04:30:00,107400.0,107400.0,107358.49,107358.49,0.00144
2025-09-01 04:35:00,107349.95,107400.0,107340.55,107400.0,0.04363
2025-09-01 04:40:00,107657.46,107657.47,107657.46,107657.47,0.00039
2025-09-01 04:45:00,107648.67,107648.67,107337.28,107337.28,0.00673
2025-09-01 04:50:00,107337.52,107337.52,107337.52,107337.52,0.0014
2025-09-01 04:55:00,107602.82,107602.82,107602.82,107602.82,0.00441
2025-09-01 05:00:00,107593.45,107593.45,107589.13,107589.13,0.00346
2025-09-01 05:05:00,107588.75,107728.71,107588.75,107728.71,0.04111
2025-09-01 05:10:00,107356.18,107356.18,107334.42,107334.42,0.06395
2025-09-01 05:15:00,107333.0,107333.0,107313.41,107313.41,0.00121
2025-09-01 05:20:00,107313.41,107313.41,107313.41,107313.41,0.0
2025-09-01 05:25:00,107836.98,107836.98,107836.98,107836.98,0.00371
2025-09-01 05:30:00,107380.25,107380.25,107380.25,107380.25,0.00418
2025-09-01 05:35:00,107799.68,107960.91,107799.68,107960.91,0.00879
2025-09-01 05:40:00,107960.26,107960.26,107960.26,107960.26,0.00045
2025-09-01 05:45:00,107969.66,107969.66,107969.66,107969.66,0.00019
2025-09-01 05:50:00,107968.15,107968.15,107967.34,107967.34,0.00109
2025-09-01 05:55:00,107966.62,107966.62,107651.81,107651.81,6e-05
2025-09-01 06:00:00,107651.81,107651.81,107651.81,107651.81,0.0
2025-09-01 06:05:00,107651.81,107651.81,107651.81,107651.81,0.0
2025-09-01 06:10:00,107944.51,107944.51,107943.92,107943.92,0.00155
2025-09-01 06:15:00,107704.08,107705.67,107704.08,107705.67,0.0006
2025-09-01 06:20:00,107941.26,108044.93,107940.27,108044.93,0.01881
2025-09-01 06:25:00,108044.93,108044.93,108044.93,108044.93,0.0
2025-09-01 06:30:00,108046.88,108046.88,108046.88,108046.88,0.0523
2025-09-01 06:35:00,108048.16,108048.16,108048.16,108048.16,3e-05
2025-09-01 06:40:00,107940.75,108048.28,107940.74,108048.28,0.03637
2025-09-01 06:45:00,108099.66,108099.66,108099.66,108099.66,6e-05
2025-09-01 06:50:00,108099.37,108099.37,107940.76,107940.76,0.00058
2025-09-01 06:55:00,107940.76,107940.76,107940.76,107940.76,0.0
2025-09-01 07:00:00,108099.99,108131.79,108099.99,108131.78,0.06553
2025-09-01 07:05:00,108131.74,108131.74,107746.46,107748.36,0.00258
2025-09-01 07:10:00,108131.13,108131.13,108131.07,108131.07,0.12704
